Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Accrual Date
JBSS,JOHN B SANFILIPPO AND SON INC,Consumer Staples,Equity,"183,299.76",0.00,"183,299.76","1,944.00",94.29,United States,NASDAQ,USD,1.00,--
CTKB,CYTEK BIOSCIENCES INC,Health Care,Equity,"183,754.20",0.00,"183,754.20","27,426.00",6.70,United States,NASDAQ,USD,1.00,--
TMP,TOMPKINS FINANCIAL CORP,Financials,Equity,"181,829.64",0.00,"181,829.64","3,414.00",53.26,United States,Nyse Mkt Llc,USD,1.00,--
MORF,MORPHIC HOLDING INC,Health Care,Equity,"182,009.97",0.00,"182,009.97","7,869.00",23.13,United States,NASDAQ,USD,1.00,--
BJRI,BJS RESTAURANTS INC,Consumer Discretionary,Equity,"182,035.32",0.00,"182,035.32","5,916.00",30.77,United States,NASDAQ,USD,1.00,--
UWMC,UWM HOLDINGS CORP CLASS A,Financials,Equity,"182,058.66",0.00,"182,058.66","32,627.00",5.58,United States,New York Stock Exchange Inc.,USD,1.00,--
VSEC,VSE CORP,Industrials,Equity,"182,461.50",0.00,"182,461.50","2,925.00",62.38,United States,NASDAQ,USD,1.00,--
PUBM,PUBMATIC INC CLASS A,Communication,Equity,"180,668.80",0.00,"180,668.80","11,180.00",16.16,United States,NASDAQ,USD,1.00,--
PUMP,PROPETRO HOLDING CORP,Energy,Equity,"180,965.34",0.00,"180,965.34","19,713.00",9.18,United States,New York Stock Exchange Inc.,USD,1.00,--
RDFN,REDFIN CORP,Real Estate,Equity,"179,624.25",0.00,"179,624.25","26,611.00",6.75,United States,NASDAQ,USD,1.00,--
INN,SUMMIT HOTEL PROPERTIES REIT INC,Real Estate,Equity,"179,885.02",0.00,"179,885.02","28,874.00",6.23,United States,New York Stock Exchange Inc.,USD,1.00,--
ETWO,E2OPEN PARENT HOLDINGS INC CLASS A,Information Technology,Equity,"180,203.40",0.00,"180,203.40","53,001.00",3.40,United States,New York Stock Exchange Inc.,USD,1.00,--
SMP,STANDARD MOTOR PRODUCTS INC,Consumer Discretionary,Equity,"178,314.33",0.00,"178,314.33","4,999.00",35.67,United States,New York Stock Exchange Inc.,USD,1.00,--
CNXN,PC CONNECTION INC,Information Technology,Equity,"178,737.24",0.00,"178,737.24","2,948.00",60.63,United States,NASDAQ,USD,1.00,--
MD,PEDIATRIX MEDICAL GROUP INC,Health Care,Equity,"178,769.58",0.00,"178,769.58","20,361.00",8.78,United States,New York Stock Exchange Inc.,USD,1.00,--
KNSA,KINIKSA PHARMACEUTICALS LTD CLASS,Health Care,Equity,"178,900.70",0.00,"178,900.70","11,330.00",15.79,United States,NASDAQ,USD,1.00,--
HAYN,HAYNES INTERNATIONAL INC,Materials,Equity,"179,087.32",0.00,"179,087.32","3,691.00",48.52,United States,NASDAQ,USD,1.00,--
BYON,BEYOND INC,Consumer Discretionary,Equity,"179,308.14",0.00,"179,308.14","11,363.00",15.78,United States,New York Stock Exchange Inc.,USD,1.00,--
ATEN,A10 NETWORKS INC,Information Technology,Equity,"177,529.56",0.00,"177,529.56","14,684.00",12.09,United States,New York Stock Exchange Inc.,USD,1.00,--
AMPL,AMPLITUDE INC CLASS A,Information Technology,Equity,"177,807.00",0.00,"177,807.00","16,934.00",10.50,United States,NASDAQ,USD,1.00,--
BANC,BANC OF CALIFORNIA INC,Financials,Equity,"177,966.64",0.00,"177,966.64","14,306.00",12.44,United States,New York Stock Exchange Inc.,USD,1.00,--
EFC,ELLINGTON FINANCIAL INC,Financials,Equity,"176,579.55",0.00,"176,579.55","13,531.00",13.05,United States,New York Stock Exchange Inc.,USD,1.00,--
ASC,ARDMORE SHIPPING CORP,Energy,Equity,"176,953.98",0.00,"176,953.98","13,098.00",13.51,Bermuda,New York Stock Exchange Inc.,USD,1.00,--
LAZR,LUMINAR TECHNOLOGIES INC CLASS A,Consumer Discretionary,Equity,"176,974.08",0.00,"176,974.08","65,064.00",2.72,United States,NASDAQ,USD,1.00,--
SNCY,SUN COUNTRY AIRLINES HOLDINGS INC,Industrials,Equity,"175,001.97",0.00,"175,001.97","11,913.00",14.69,United States,NASDAQ,USD,1.00,--
HCKT,HACKETT GROUP INC,Information Technology,Equity,"175,110.72",0.00,"175,110.72","7,762.00",22.56,United States,NASDAQ,USD,1.00,--
CWENA,CLEARWAY ENERGY INC CLASS A,Utilities,Equity,"175,215.60",0.00,"175,215.60","8,180.00",21.42,United States,New York Stock Exchange Inc.,USD,1.00,--
AMK,ASSETMARK FINANCIAL HOLDINGS INC,Financials,Equity,"175,433.55",0.00,"175,433.55","6,915.00",25.37,United States,New York Stock Exchange Inc.,USD,1.00,--
BASE,COUCHBASE INC,Information Technology,Equity,"175,483.00",0.00,"175,483.00","9,275.00",18.92,United States,NASDAQ,USD,1.00,--
GOGO,GOGO INC,Communication,Equity,"175,667.20",0.00,"175,667.20","17,155.00",10.24,United States,NASDAQ,USD,1.00,--
PFC,PREMIER FINANCIAL CORP,Financials,Equity,"175,752.08",0.00,"175,752.08","8,792.00",19.99,United States,NASDAQ,USD,1.00,--
AORT,ARTIVION INC,Health Care,Equity,"173,831.50",0.00,"173,831.50","10,378.00",16.75,United States,New York Stock Exchange Inc.,USD,1.00,--
AGX,ARGAN INC,Industrials,Equity,"173,882.90",0.00,"173,882.90","3,785.00",45.94,United States,New York Stock Exchange Inc.,USD,1.00,--
MATV,MATIV HOLDINGS INC,Materials,Equity,"174,279.52",0.00,"174,279.52","13,712.00",12.71,United States,New York Stock Exchange Inc.,USD,1.00,--
ADMA,ADMA BIOLOGICS INC,Health Care,Equity,"174,321.40",0.00,"174,321.40","44,132.00",3.95,United States,NASDAQ,USD,1.00,--
HSTM,HEALTHSTREAM INC,Health Care,Equity,"174,423.67",0.00,"174,423.67","6,779.00",25.73,United States,NASDAQ,USD,1.00,--
RGNX,REGENXBIO INC,Health Care,Equity,"174,542.12",0.00,"174,542.12","9,124.00",19.13,United States,NASDAQ,USD,1.00,--
LMND,LEMONADE INC,Financials,Equity,"172,567.84",0.00,"172,567.84","10,352.00",16.67,United States,New York Stock Exchange Inc.,USD,1.00,--
KNTK,KINETIK HOLDINGS INC CLASS A,Energy,Equity,"173,553.03",0.00,"173,553.03","4,833.00",35.91,United States,New York Stock Exchange Inc.,USD,1.00,--
FC,FRANKLIN COVEY,Industrials,Equity,"171,388.49",0.00,"171,388.49","4,303.00",39.83,United States,New York Stock Exchange Inc.,USD,1.00,--
NPK,NATIONAL PRESTO INDUSTRIES INC,Industrials,Equity,"171,596.02",0.00,"171,596.02","2,213.00",77.54,United States,New York Stock Exchange Inc.,USD,1.00,--
WSR,WHITESTONE REIT,Real Estate,Equity,"171,662.49",0.00,"171,662.49","15,507.00",11.07,United States,New York Stock Exchange Inc.,USD,1.00,--
SPNS,SAPIENS INTERNATIONAL NV,Information Technology,Equity,"172,193.84",0.00,"172,193.84","6,758.00",25.48,Israel,NASDAQ,USD,1.00,--
MBIN,MERCHANTS BANCORP,Financials,Equity,"172,410.36",0.00,"172,410.36","5,113.00",33.72,United States,NASDAQ,USD,1.00,--
OSBC,OLD SECOND BANCORP INC,Financials,Equity,"170,259.00",0.00,"170,259.00","11,742.00",14.50,United States,NASDAQ,USD,1.00,--
MTTR,MATTERPORT INC CLASS A,Information Technology,Equity,"170,339.35",0.00,"170,339.35","64,279.00",2.65,United States,NASDAQ,USD,1.00,--
SAFE,SAFEHOLD INC,Real Estate,Equity,"170,501.44",0.00,"170,501.44","8,816.00",19.34,United States,New York Stock Exchange Inc.,USD,1.00,--
AEHR,AEHR TEST SYSTEMS,Information Technology,Equity,"170,537.64",0.00,"170,537.64","6,693.00",25.48,United States,NASDAQ,USD,1.00,--
AMLX,AMYLYX PHARMACEUTICALS INC,Health Care,Equity,"170,784.27",0.00,"170,784.27","13,437.00",12.71,United States,NASDAQ,USD,1.00,--
CABA,CABALETTA BIO INC,Health Care,Equity,"170,791.28",0.00,"170,791.28","9,262.00",18.44,United States,NASDAQ,USD,1.00,--
GTN,GRAY TELEVISION INC,Communication,Equity,"170,883.92",0.00,"170,883.92","21,149.00",8.08,United States,New York Stock Exchange Inc.,USD,1.00,--
STGW,STAGWELL INC CLASS A,Communication,Equity,"171,213.75",0.00,"171,213.75","33,375.00",5.13,United States,NASDAQ,USD,1.00,--
DMRC,DIGIMARC CORP,Information Technology,Equity,"169,233.64",0.00,"169,233.64","5,212.00",32.47,United States,NASDAQ,USD,1.00,--
PRAA,PRA GROUP INC,Financials,Equity,"169,275.99",0.00,"169,275.99","9,399.00",18.01,United States,NASDAQ,USD,1.00,--
MNTK,MONTAUK RENEWABLES INC,Utilities,Equity,"169,305.50",0.00,"169,305.50","18,605.00",9.10,United States,NASDAQ,USD,1.00,--
AUR,AURORA INNOVATION INC CLASS A,Information Technology,Equity,"169,907.76",0.00,"169,907.76","78,661.00",2.16,United States,NASDAQ,USD,1.00,--
CHPT,CHARGEPOINT HOLDINGS INC CLASS A,Industrials,Equity,"170,074.04",0.00,"170,074.04","86,332.00",1.97,United States,New York Stock Exchange Inc.,USD,1.00,--
CDE,COEUR MINING INC,Materials,Equity,"170,087.01",0.00,"170,087.01","63,703.00",2.67,United States,New York Stock Exchange Inc.,USD,1.00,--
BRKL,BROOKLINE BANCORP INC,Financials,Equity,"167,869.90",0.00,"167,869.90","17,954.00",9.35,United States,NASDAQ,USD,1.00,--
DENN,DENNYS CORP,Consumer Discretionary,Equity,"168,044.22",0.00,"168,044.22","17,253.00",9.74,United States,NASDAQ,USD,1.00,--
LPRO,OPEN LENDING CORP,Financials,Equity,"168,486.50",0.00,"168,486.50","26,450.00",6.37,United States,NASDAQ,USD,1.00,--
AHCO,ADAPTHEALTH CORP,Health Care,Equity,"168,529.50",0.00,"168,529.50","19,827.00",8.50,United States,NASDAQ,USD,1.00,--
ARR,ARMOUR RESIDENTIAL REIT INC,Financials,Equity,"168,558.84",0.00,"168,558.84","9,654.00",17.46,United States,New York Stock Exchange Inc.,USD,1.00,--
BIGC,BIGCOMMERCE HOLDINGS INC SERIES,Information Technology,Equity,"168,805.46",0.00,"168,805.46","19,583.00",8.62,United States,NASDAQ,USD,1.00,--
LLYVA,LIBERTY MEDIA LIBERTY LIVE CORP SE,Communication,Equity,"168,927.50",0.00,"168,927.50","4,925.00",34.30,United States,NASDAQ,USD,1.00,--
RICK,RCI HOSPITALITY HOLDINGS INC,Consumer Discretionary,Equity,"166,808.88",0.00,"166,808.88","2,898.00",57.56,United States,NASDAQ,USD,1.00,--
FLNC,FLUENCE ENERGY INC CLASS A,Industrials,Equity,"166,815.22",0.00,"166,815.22","8,789.00",18.98,United States,NASDAQ,USD,1.00,--
CMRE,COSTAMARE INC,Industrials,Equity,"167,033.59",0.00,"167,033.59","17,713.00",9.43,Monaco,New York Stock Exchange Inc.,USD,1.00,"Jan 01, 1970"
YEXT,YEXT INC,Information Technology,Equity,"167,259.24",0.00,"167,259.24","25,114.00",6.66,United States,New York Stock Exchange Inc.,USD,1.00,--
REX,REX AMERICAN RESOURCES CORP,Energy,Equity,"167,342.76",0.00,"167,342.76","4,524.00",36.99,United States,New York Stock Exchange Inc.,USD,1.00,--
USNA,USANA HEALTH SCIENCES INC,Consumer Staples,Equity,"167,391.20",0.00,"167,391.20","3,560.00",47.02,United States,New York Stock Exchange Inc.,USD,1.00,--
UTL,UNITIL CORP,Utilities,Equity,"167,711.60",0.00,"167,711.60","3,365.00",49.84,United States,New York Stock Exchange Inc.,USD,1.00,--
CECO,CECO ENVIRONMENTAL CORP,Industrials,Equity,"165,551.65",0.00,"165,551.65","8,315.00",19.91,United States,NASDAQ,USD,1.00,--
CRAI,CRA INTERNATIONAL INC,Industrials,Equity,"165,589.60",0.00,"165,589.60","1,705.00",97.12,United States,NASDAQ,USD,1.00,--
DXPE,DXP ENTERPRISES INC,Industrials,Equity,"165,700.80",0.00,"165,700.80","5,328.00",31.10,United States,NASDAQ,USD,1.00,--
MYE,MYERS INDUSTRIES INC,Materials,Equity,"166,230.68",0.00,"166,230.68","9,548.00",17.41,United States,New York Stock Exchange Inc.,USD,1.00,--
CWCO,CONSOLIDATED WATER LTD,Utilities,Equity,"166,265.83",0.00,"166,265.83","4,643.00",35.81,United States,NASDAQ,USD,1.00,--
DHC,DIVERSIFIED HEALTHCARE TRUST,Real Estate,Equity,"166,361.60",0.00,"166,361.60","81,152.00",2.05,United States,NASDAQ,USD,1.00,--
TGI,TRIUMPH GROUP INC,Industrials,Equity,"166,529.58",0.00,"166,529.58","15,666.00",10.63,United States,New York Stock Exchange Inc.,USD,1.00,--
RCUS,ARCUS BIOSCIENCES INC,Health Care,Equity,"164,803.34",0.00,"164,803.34","11,882.00",13.87,United States,New York Stock Exchange Inc.,USD,1.00,--
WVE,WAVE LIFE SCIENCES LTD,Health Care,Equity,"165,024.00",0.00,"165,024.00","30,560.00",5.40,United States,NASDAQ,USD,1.00,--
CRNC,CERENCE INC,Information Technology,Equity,"165,469.92",0.00,"165,469.92","9,768.00",16.94,United States,NASDAQ,USD,1.00,--
PETQ,PETIQ INC CLASS A,Health Care,Equity,"163,655.00",0.00,"163,655.00","9,220.00",17.75,United States,NASDAQ,USD,1.00,--
MBWM,MERCANTILE BANK CORP,Financials,Equity,"163,774.80",0.00,"163,774.80","4,690.00",34.92,United States,NASDAQ,USD,1.00,--
PRA,PROASSURANCE CORP,Financials,Equity,"164,363.58",0.00,"164,363.58","12,861.00",12.78,United States,New York Stock Exchange Inc.,USD,1.00,--
ANIP,ANI PHARMACEUTICALS INC,Health Care,Equity,"162,162.56",0.00,"162,162.56","3,136.00",51.71,United States,NASDAQ,USD,1.00,--
CTLP,CANTALOUPE INC,Financials,Equity,"162,428.97",0.00,"162,428.97","24,207.00",6.71,United States,NASDAQ,USD,1.00,--
ETD,ETHAN ALLEN INTERIORS INC,Consumer Discretionary,Equity,"162,459.07",0.00,"162,459.07","5,927.00",27.41,United States,New York Stock Exchange Inc.,USD,1.00,--
SBGI,SINCLAIR INC CLASS A,Communication,Equity,"162,638.01",0.00,"162,638.01","11,709.00",13.89,United States,NASDAQ,USD,1.00,--
WTTR,SELECT WATER SOLUTIONS INC CLASS A,Energy,Equity,"162,760.20",0.00,"162,760.20","22,235.00",7.32,United States,New York Stock Exchange Inc.,USD,1.00,--
HZO,MARINEMAX INC,Consumer Discretionary,Equity,"160,980.12",0.00,"160,980.12","5,334.00",30.18,United States,New York Stock Exchange Inc.,USD,1.00,--
LEU,CENTRUS ENERGY CORP CLASS A,Energy,Equity,"161,492.48",0.00,"161,492.48","3,184.00",50.72,United States,Nyse Mkt Llc,USD,1.00,--
SLP,SIMULATIONS PLUS INC,Health Care,Equity,"161,880.87",0.00,"161,880.87","4,091.00",39.57,United States,NASDAQ,USD,1.00,--
LXU,LSB INDUSTRIES INC,Materials,Equity,"159,736.08",0.00,"159,736.08","19,176.00",8.33,United States,New York Stock Exchange Inc.,USD,1.00,--
NAPA,DUCKHORN PORTFOLIO INC,Consumer Staples,Equity,"159,843.18",0.00,"159,843.18","15,414.00",10.37,United States,New York Stock Exchange Inc.,USD,1.00,--
RVNC,REVANCE THERAPEUTICS INC,Health Care,Equity,"159,847.83",0.00,"159,847.83","21,927.00",7.29,United States,NASDAQ,USD,1.00,--
HFWA,HERITAGE FINANCIAL CORP,Financials,Equity,"160,104.56",0.00,"160,104.56","9,212.00",17.38,United States,NASDAQ,USD,1.00,--
OIS,OIL STATES INTERNATIONAL INC,Energy,Equity,"160,244.48",0.00,"160,244.48","22,762.00",7.04,United States,New York Stock Exchange Inc.,USD,1.00,--
DAKT,DAKTRONICS INC,Information Technology,Equity,"160,439.61",0.00,"160,439.61","13,471.00",11.91,United States,NASDAQ,USD,1.00,--
OSW,ONESPAWORLD HOLDINGS LTD,Consumer Discretionary,Equity,"160,457.40",0.00,"160,457.40","13,785.00",11.64,United States,NASDAQ,USD,1.00,--
BRY,BERRY,Energy,Equity,"160,524.69",0.00,"160,524.69","22,641.00",7.09,United States,NASDAQ,USD,1.00,--
PFBC,PREFERRED BANK,Financials,Equity,"160,579.58",0.00,"160,579.58","2,534.00",63.37,United States,NASDAQ,USD,1.00,--
AMTB,AMERANT BANCORP INC CLASS A,Financials,Equity,"160,629.60",0.00,"160,629.60","7,620.00",21.08,United States,New York Stock Exchange Inc.,USD,1.00,--
EU,ENCORE ENERGY CORP,Energy,Equity,"160,665.00",0.00,"160,665.00","42,844.00",3.75,United States,Nyse Mkt Llc,USD,1.00,--
VTOL,BRISTOW GROUP INC,Energy,Equity,"160,712.86",0.00,"160,712.86","6,083.00",26.42,United States,New York Stock Exchange Inc.,USD,1.00,--
VRDN,VIRIDIAN THERAPEUTICS ORS INC,Health Care,Equity,"160,814.08",0.00,"160,814.08","10,256.00",15.68,United States,NASDAQ,USD,1.00,--
RLAY,RELAY THERAPEUTICS INC,Health Care,Equity,"158,631.99",0.00,"158,631.99","19,657.00",8.07,United States,NASDAQ,USD,1.00,--
COGT,COGENT BIOSCIENCES INC,Health Care,Equity,"158,644.64",0.00,"158,644.64","24,332.00",6.52,United States,NASDAQ,USD,1.00,--
CLW,CLEARWATER PAPER CORP,Materials,Equity,"159,104.96",0.00,"159,104.96","4,448.00",35.77,United States,New York Stock Exchange Inc.,USD,1.00,--
VVI,VIAD CORP,Industrials,Equity,"159,127.68",0.00,"159,127.68","4,948.00",32.16,United States,New York Stock Exchange Inc.,USD,1.00,--
OLMA,OLEMA PHARMACEUTICALS INC,Health Care,Equity,"159,362.50",0.00,"159,362.50","11,590.00",13.75,United States,NASDAQ,USD,1.00,--
UTI,UNIVERSAL TECHNICAL INSTITUTE INC,Consumer Discretionary,Equity,"159,375.51",0.00,"159,375.51","13,587.00",11.73,United States,New York Stock Exchange Inc.,USD,1.00,--
RDUS,SCHNITZER STEEL INDUSTRIES INC CLA,Materials,Equity,"158,166.40",0.00,"158,166.40","6,140.00",25.76,United States,NASDAQ,USD,1.00,--
KAMN,KAMAN CORP,Industrials,Equity,"158,247.89",0.00,"158,247.89","7,807.00",20.27,United States,New York Stock Exchange Inc.,USD,1.00,--
CVLG,COVENANT LOGISTICS GROUP INC CLASS,Industrials,Equity,"158,453.22",0.00,"158,453.22","3,673.00",43.14,United States,NASDAQ,USD,1.00,--
MCBS,METROCITY BANKSHARES INC,Financials,Equity,"156,457.17",0.00,"156,457.17","7,461.00",20.97,United States,NASDAQ,USD,1.00,--
AMBP,ARDAGH METAL PACKAGING SA,Materials,Equity,"156,567.62",0.00,"156,567.62","41,863.00",3.74,United States,New York Stock Exchange Inc.,USD,1.00,--
PRM,PERIMETER SOLUTIONS SA,Materials,Equity,"156,848.04",0.00,"156,848.04","37,886.00",4.14,United States,New York Stock Exchange Inc.,USD,1.00,--
TBPH,THERAVANCE BIOPHARMA INC,Health Care,Equity,"157,126.24",0.00,"157,126.24","15,152.00",10.37,United States,NASDAQ,USD,1.00,--
TK,TEEKAY CORP,Energy,Equity,"157,308.26",0.00,"157,308.26","21,638.00",7.27,United States,New York Stock Exchange Inc.,USD,1.00,--
COMP,COMPASS INC CLASS A,Real Estate,Equity,"155,502.78",0.00,"155,502.78","73,698.00",2.11,United States,New York Stock Exchange Inc.,USD,1.00,--
AHH,ARMADA HOFFLER PROPERTIES REIT INC,Real Estate,Equity,"155,632.62",0.00,"155,632.62","14,586.00",10.67,United States,New York Stock Exchange Inc.,USD,1.00,--
CLSK,CLEANSPARK INC,Information Technology,Equity,"155,918.52",0.00,"155,918.52","32,082.00",4.86,United States,NASDAQ,USD,1.00,--
BGS,B AND G FOODS INC,Consumer Staples,Equity,"155,998.78",0.00,"155,998.78","16,631.00",9.38,United States,New York Stock Exchange Inc.,USD,1.00,--
SLGC,SOMALOGIC INC CLASS A,Health Care,Equity,"153,927.62",0.00,"153,927.62","58,751.00",2.62,United States,NASDAQ,USD,1.00,--
KURA,KURA ONCOLOGY INC,Health Care,Equity,"154,118.07",0.00,"154,118.07","16,413.00",9.39,United States,NASDAQ,USD,1.00,--
INBX,INHIBRX INC,Health Care,Equity,"154,234.86",0.00,"154,234.86","7,509.00",20.54,United States,NASDAQ,USD,1.00,--
NRC,NATIONAL RESEARCH CORP,Health Care,Equity,"154,730.18",0.00,"154,730.18","3,707.00",41.74,United States,NASDAQ,USD,1.00,--
HOUS,ANYWHERE REAL ESTATE INC,Real Estate,Equity,"152,913.81",0.00,"152,913.81","31,017.00",4.93,United States,New York Stock Exchange Inc.,USD,1.00,--
PTLO,PORTILLO S INC CLASS A,Consumer Discretionary,Equity,"153,398.92",0.00,"153,398.92","10,316.00",14.87,United States,NASDAQ,USD,1.00,--
LTH,LIFE TIME GROUP HOLDINGS INC,Consumer Discretionary,Equity,"153,460.44",0.00,"153,460.44","10,017.00",15.32,United States,New York Stock Exchange Inc.,USD,1.00,--
ARKO,ARKO,Consumer Discretionary,Equity,"153,772.50",0.00,"153,772.50","20,503.00",7.50,United States,NASDAQ,USD,1.00,--
OPK,OPKO HEALTH INC,Health Care,Equity,"151,655.13",0.00,"151,655.13","99,121.00",1.53,United States,NASDAQ,USD,1.00,--
MRVI,MARAVAI LIFESCIENCES HOLDINGS INC,Health Care,Equity,"151,837.73",0.00,"151,837.73","29,369.00",5.17,United States,NASDAQ,USD,1.00,--
CTBI,COMMUNITY TRUST BANCORP INC,Financials,Equity,"150,724.52",0.00,"150,724.52","3,788.00",39.79,United States,NASDAQ,USD,1.00,--
HTLD,HEARTLAND EXPRESS INC,Industrials,Equity,"151,579.16",0.00,"151,579.16","11,714.00",12.94,United States,NASDAQ,USD,1.00,--
RPAY,REPAY HOLDINGS CORP CLASS A,Financials,Equity,"149,340.34",0.00,"149,340.34","20,542.00",7.27,United States,NASDAQ,USD,1.00,--
SVRA,SAVARA INC,Health Care,Equity,"149,817.36",0.00,"149,817.36","41,272.00",3.63,United States,NASDAQ,USD,1.00,--
BELFB,BEL FUSE INC CLASS B,Information Technology,Equity,"149,832.45",0.00,"149,832.45","2,707.00",55.35,United States,NASDAQ,USD,1.00,--
TITN,TITAN MACHINERY INC,Industrials,Equity,"149,837.80",0.00,"149,837.80","5,633.00",26.60,United States,NASDAQ,USD,1.00,--
RES,RPC INC,Energy,Equity,"149,847.72",0.00,"149,847.72","20,471.00",7.32,United States,New York Stock Exchange Inc.,USD,1.00,--
UVE,UNIVERSAL INSURANCE HOLDINGS INC,Financials,Equity,"149,910.57",0.00,"149,910.57","9,069.00",16.53,United States,New York Stock Exchange Inc.,USD,1.00,--
CHCT,COMMUNITY HEALTHCARE TRUST INC,Real Estate,Equity,"150,216.00",0.00,"150,216.00","5,690.00",26.40,United States,New York Stock Exchange Inc.,USD,1.00,--
CRMT,AMERICAS CAR MART INC,Consumer Discretionary,Equity,"150,362.82",0.00,"150,362.82","1,926.00",78.07,United States,NASDAQ,USD,1.00,--
BSIG,BRIGHTSPHERE INVESTMENT GROUP INC,Financials,Equity,"150,395.80",0.00,"150,395.80","8,402.00",17.90,United States,New York Stock Exchange Inc.,USD,1.00,--
GRC,GORMAN-RUPP,Industrials,Equity,"148,134.10",0.00,"148,134.10","4,673.00",31.70,United States,New York Stock Exchange Inc.,USD,1.00,--
MCW,MISTER CAR WASH INC,Consumer Discretionary,Equity,"148,217.75",0.00,"148,217.75","19,895.00",7.45,United States,New York Stock Exchange Inc.,USD,1.00,--
KE,KIMBALL ELECTRONICS INC,Information Technology,Equity,"149,162.56",0.00,"149,162.56","5,938.00",25.12,United States,NASDAQ,USD,1.00,--
VTS,VITESSE ENERGY INC,Energy,Equity,"147,023.82",0.00,"147,023.82","6,267.00",23.46,United States,New York Stock Exchange Inc.,USD,1.00,--
FNA,PARAGON INC,Health Care,Equity,"147,357.70",0.00,"147,357.70","14,518.00",10.15,United States,New York Stock Exchange Inc.,USD,1.00,--
ORRF,ORRSTOWN FINANCIAL SERVICES INC,Financials,Equity,"147,392.00",0.00,"147,392.00","6,272.00",23.50,United States,NASDAQ,USD,1.00,--
VERV,VERVE THERAPEUTICS INC,Health Care,Equity,"147,405.72",0.00,"147,405.72","12,243.00",12.04,United States,NASDAQ,USD,1.00,--
OSUR,ORASURE TECHNOLOGIES INC,Health Care,Equity,"147,436.00",0.00,"147,436.00","20,336.00",7.25,United States,NASDAQ,USD,1.00,--
LFST,LIFESTANCE HEALTH GROUP INC,Health Care,Equity,"147,475.20",0.00,"147,475.20","23,043.00",6.40,United States,NASDAQ,USD,1.00,--
RGP,RESOURCES CONNECTION INC,Industrials,Equity,"147,595.35",0.00,"147,595.35","10,535.00",14.01,United States,NASDAQ,USD,1.00,--
BY,BYLINE BANCORP INC,Financials,Equity,"147,727.58",0.00,"147,727.58","7,238.00",20.41,United States,New York Stock Exchange Inc.,USD,1.00,--
IDT,IDT CORP CLASS B,Communication,Equity,"147,931.21",0.00,"147,931.21","5,167.00",28.63,United States,New York Stock Exchange Inc.,USD,1.00,--
NKLA,NIKOLA CORP,Industrials,Equity,"147,950.36",0.00,"147,950.36","157,394.00",0.94,United States,NASDAQ,USD,1.00,--
NVRO,NEVRO CORP,Health Care,Equity,"145,909.26",0.00,"145,909.26","8,946.00",16.31,United States,New York Stock Exchange Inc.,USD,1.00,--
RBCAA,REPUBLIC BANCORP INC CLASS A,Financials,Equity,"146,036.80",0.00,"146,036.80","3,094.00",47.20,United States,NASDAQ,USD,1.00,--
PLOW,DOUGLAS DYNAMICS INC,Industrials,Equity,"146,121.30",0.00,"146,121.30","5,382.00",27.15,United States,New York Stock Exchange Inc.,USD,1.00,--
FRGE,FORGE GLOBAL HOLDINGS INC,Financials,Equity,"146,229.60",0.00,"146,229.60","45,840.00",3.19,United States,New York Stock Exchange Inc.,USD,1.00,--
RYI,RYERSON HOLDING CORP,Materials,Equity,"146,499.24",0.00,"146,499.24","4,926.00",29.74,United States,New York Stock Exchange Inc.,USD,1.00,--
FCBC,FIRST COMMUNITY BANKSHARES INC,Financials,Equity,"144,668.92",0.00,"144,668.92","4,334.00",33.38,United States,NASDAQ,USD,1.00,--
CFB,CROSSFIRST BANKSHARES INC,Financials,Equity,"145,325.52",0.00,"145,325.52","12,648.00",11.49,United States,NASDAQ,USD,1.00,--
CLBK,COLUMBIA FINANCIAL INC,Financials,Equity,"145,482.48",0.00,"145,482.48","8,478.00",17.16,United States,NASDAQ,USD,1.00,--
VMEO,VIMEO INC,Communication,Equity,"145,777.03",0.00,"145,777.03","39,293.00",3.71,United States,NASDAQ,USD,1.00,--
SKWD,SKYWARD SPECIALTY INSURANCE GROUP,Financials,Equity,"143,507.88",0.00,"143,507.88","4,716.00",30.43,United States,NASDAQ,USD,1.00,--
HVT,HAVERTY FURNITURE COMPANIES INC,Consumer Discretionary,Equity,"143,685.77",0.00,"143,685.77","4,517.00",31.81,United States,New York Stock Exchange Inc.,USD,1.00,--
CLNE,CLEAN ENERGY FUELS CORP,Energy,Equity,"143,721.69",0.00,"143,721.69","41,181.00",3.49,United States,NASDAQ,USD,1.00,--
ZNTL,ZENTALIS PHARMACEUTICALS INC,Health Care,Equity,"144,014.82",0.00,"144,014.82","13,821.00",10.42,United States,NASDAQ,USD,1.00,--
ACCO,ACCO BRANDS CORP,Industrials,Equity,"144,034.37",0.00,"144,034.37","27,331.00",5.27,United States,New York Stock Exchange Inc.,USD,1.00,--
ALHC,ALIGNMENT HEALTHCARE INC,Health Care,Equity,"144,073.42",0.00,"144,073.42","20,407.00",7.06,United States,NASDAQ,USD,1.00,--
LMB,LIMBACH HOLDINGS INC,Industrials,Equity,"144,095.00",0.00,"144,095.00","3,580.00",40.25,United States,NASDAQ,USD,1.00,--
TWI,TITAN INTERNATIONAL INC,Industrials,Equity,"144,254.40",0.00,"144,254.40","10,995.00",13.12,United States,New York Stock Exchange Inc.,USD,1.00,--
