Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Accrual Date
IONS,IONIS PHARMACEUTICALS INC,Health Care,Equity,"5,266,486.76",0.02,"5,266,486.76","106,222.00",49.58,United States,NASDAQ,USD,1.00,--
BWXT,BWX TECHNOLOGIES INC,Industrials,Equity,"5,263,989.72",0.02,"5,263,989.72","67,177.00",78.36,United States,New York Stock Exchange Inc.,USD,1.00,--
NNN,NNN REIT INC,Real Estate,Equity,"5,238,245.88",0.02,"5,238,245.88","132,681.00",39.48,United States,New York Stock Exchange Inc.,USD,1.00,--
CTLT,CATALENT INC,Health Care,Equity,"5,234,050.80",0.02,"5,234,050.80","132,173.00",39.60,United States,New York Stock Exchange Inc.,USD,1.00,--
HRB,H&R BLOCK INC,Consumer Discretionary,Equity,"5,229,723.32",0.02,"5,229,723.32","111,794.00",46.78,United States,New York Stock Exchange Inc.,USD,1.00,--
WING,WINGSTOP INC,Consumer Discretionary,Equity,"5,191,594.10",0.02,"5,191,594.10","22,106.00",234.85,United States,NASDAQ,USD,1.00,--
ARW,ARROW ELECTRONICS INC,Information Technology,Equity,"5,187,984.52",0.02,"5,187,984.52","43,226.00",120.02,United States,New York Stock Exchange Inc.,USD,1.00,--
INGR,INGREDION INC,Consumer Staples,Equity,"5,181,016.50",0.02,"5,181,016.50","49,698.00",104.25,United States,New York Stock Exchange Inc.,USD,1.00,--
BRKR,BRUKER CORP,Health Care,Equity,"5,181,687.85",0.02,"5,181,687.85","79,657.00",65.05,United States,NASDAQ,USD,1.00,--
UBFUT,CASH COLLATERAL USD UBFUT,Cash and/or Derivatives,Cash Collateral and Margins,"5,175,000.00",0.02,"5,175,000.00","5,175,000.00",100.00,United States,--,USD,1.00,"Oct 01, 2015"
VOYA,VOYA FINANCIAL INC,Financials,Equity,"5,168,323.44",0.02,"5,168,323.44","72,968.00",70.83,United States,New York Stock Exchange Inc.,USD,1.00,--
OGE,OGE ENERGY CORP,Utilities,Equity,"5,109,918.40",0.02,"5,109,918.40","146,416.00",34.90,United States,New York Stock Exchange Inc.,USD,1.00,--
GNRC,GENERAC HOLDINGS INC,Industrials,Equity,"5,105,724.91",0.02,"5,105,724.91","45,461.00",112.31,United States,New York Stock Exchange Inc.,USD,1.00,--
BEN,FRANKLIN RESOURCES INC,Financials,Equity,"5,094,726.36",0.02,"5,094,726.36","213,347.00",23.88,United States,New York Stock Exchange Inc.,USD,1.00,--
CG,CARLYLE GROUP INC,Financials,Equity,"5,087,173.40",0.02,"5,087,173.40","157,060.00",32.39,United States,NASDAQ,USD,1.00,--
GPK,GRAPHIC PACKAGING HOLDING,Materials,Equity,"5,072,178.80",0.02,"5,072,178.80","223,444.00",22.70,United States,New York Stock Exchange Inc.,USD,1.00,--
DAR,DARLING INGREDIENTS INC,Consumer Staples,Equity,"5,067,852.90",0.02,"5,067,852.90","117,230.00",43.23,United States,New York Stock Exchange Inc.,USD,1.00,--
EXEL,EXELIXIS INC,Health Care,Equity,"5,057,144.00",0.02,"5,057,144.00","235,216.00",21.50,United States,NASDAQ,USD,1.00,--
THC,TENET HEALTHCARE CORP,Health Care,Equity,"5,046,968.68",0.02,"5,046,968.68","74,516.00",67.73,United States,New York Stock Exchange Inc.,USD,1.00,--
RBC,RBC BEARINGS INC,Industrials,Equity,"5,044,255.92",0.02,"5,044,255.92","20,882.00",241.56,United States,New York Stock Exchange Inc.,USD,1.00,--
PATH,UIPATH INC CLASS A,Information Technology,Equity,"5,033,052.80",0.02,"5,033,052.80","274,880.00",18.31,United States,New York Stock Exchange Inc.,USD,1.00,--
CIEN,CIENA CORP,Information Technology,Equity,"5,015,299.52",0.02,"5,015,299.52","109,648.00",45.74,United States,New York Stock Exchange Inc.,USD,1.00,--
FHN,FIRST HORIZON CORP,Financials,Equity,"5,010,137.55",0.02,"5,010,137.55","412,357.00",12.15,United States,New York Stock Exchange Inc.,USD,1.00,--
AXTA,AXALTA COATING SYSTEMS LTD,Materials,Equity,"5,004,807.84",0.02,"5,004,807.84","161,654.00",30.96,United States,New York Stock Exchange Inc.,USD,1.00,--
BBWI,BATH AND BODY WORKS INC,Consumer Discretionary,Equity,"4,989,196.17",0.02,"4,989,196.17","168,497.00",29.61,United States,New York Stock Exchange Inc.,USD,1.00,--
WCC,WESCO INTERNATIONAL INC,Industrials,Equity,"4,978,832.40",0.02,"4,978,832.40","32,616.00",152.65,United States,New York Stock Exchange Inc.,USD,1.00,--
EHC,ENCOMPASS HEALTH CORP,Health Care,Equity,"4,964,276.88",0.02,"4,964,276.88","75,148.00",66.06,United States,New York Stock Exchange Inc.,USD,1.00,--
XRAY,DENTSPLY SIRONA INC,Health Care,Equity,"4,938,510.08",0.02,"4,938,510.08","157,478.00",31.36,United States,NASDAQ,USD,1.00,--
KRTX,KARUNA THERAPEUTICS INC,Health Care,Equity,"4,932,922.50",0.02,"4,932,922.50","26,225.00",188.10,United States,NASDAQ,USD,1.00,--
MAT,MATTEL INC,Consumer Discretionary,Equity,"4,924,375.75",0.02,"4,924,375.75","265,465.00",18.55,United States,NASDAQ,USD,1.00,--
ACHC,ACADIA HEALTHCARE COMPANY INC,Health Care,Equity,"4,910,751.22",0.02,"4,910,751.22","67,289.00",72.98,United States,NASDAQ,USD,1.00,--
JEF,JEFFERIES FINANCIAL GROUP INC,Financials,Equity,"4,905,099.37",0.02,"4,905,099.37","140,507.00",34.91,United States,New York Stock Exchange Inc.,USD,1.00,--
GXO,GXO LOGISTICS INC,Industrials,Equity,"4,894,064.16",0.02,"4,894,064.16","86,376.00",56.66,United States,New York Stock Exchange Inc.,USD,1.00,--
FMC,FMC CORP,Materials,Equity,"4,885,871.36",0.02,"4,885,871.36","91,978.00",53.12,United States,New York Stock Exchange Inc.,USD,1.00,--
TPX,TEMPUR SEALY INTERNATIONAL INC,Consumer Discretionary,Equity,"4,871,477.10",0.02,"4,871,477.10","122,955.00",39.62,United States,New York Stock Exchange Inc.,USD,1.00,--
MIDD,MIDDLEBY CORP,Industrials,Equity,"4,869,592.96",0.02,"4,869,592.96","39,328.00",123.82,United States,NASDAQ,USD,1.00,--
BIO,BIO RAD LABORATORIES INC CLASS A,Health Care,Equity,"4,870,074.08",0.02,"4,870,074.08","15,716.00",309.88,United States,New York Stock Exchange Inc.,USD,1.00,--
WH,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,Equity,"4,845,085.19",0.02,"4,845,085.19","62,029.00",78.11,United States,New York Stock Exchange Inc.,USD,1.00,--
BILL,BILL HOLDINGS INC,Information Technology,Equity,"4,823,413.92",0.02,"4,823,413.92","75,816.00",63.62,United States,New York Stock Exchange Inc.,USD,1.00,--
NYCB,NEW YORK COMMUNITY BANCORP INC,Financials,Equity,"4,803,959.49",0.02,"4,803,959.49","526,173.00",9.13,United States,New York Stock Exchange Inc.,USD,1.00,--
ARMK,ARAMARK,Consumer Discretionary,Equity,"4,798,218.49",0.02,"4,798,218.49","170,573.00",28.13,United States,New York Stock Exchange Inc.,USD,1.00,--
SCCO,SOUTHERN COPPER CORP,Materials,Equity,"4,770,409.53",0.02,"4,770,409.53","63,411.00",75.23,Peru,New York Stock Exchange Inc.,USD,1.00,--
MEDP,MEDPACE HOLDINGS INC,Health Care,Equity,"4,761,056.52",0.02,"4,761,056.52","17,196.00",276.87,United States,NASDAQ,USD,1.00,--
STAG,STAG INDUSTRIAL REIT INC,Real Estate,Equity,"4,748,549.94",0.02,"4,748,549.94","132,567.00",35.82,United States,New York Stock Exchange Inc.,USD,1.00,--
CGNX,COGNEX CORP,Information Technology,Equity,"4,704,601.86",0.02,"4,704,601.86","127,773.00",36.82,United States,NASDAQ,USD,1.00,--
PCTY,PAYLOCITY HOLDING CORP,Industrials,Equity,"4,694,366.30",0.02,"4,694,366.30","31,070.00",151.09,United States,NASDAQ,USD,1.00,--
BRX,BRIXMOR PROPERTY GROUP REIT INC,Real Estate,Equity,"4,690,195.20",0.02,"4,690,195.20","219,168.00",21.40,United States,New York Stock Exchange Inc.,USD,1.00,--
SOFI,SOFI TECHNOLOGIES INC,Financials,Equity,"4,673,114.70",0.01,"4,673,114.70","677,263.00",6.90,United States,NASDAQ,USD,1.00,--
SAIC,SCIENCE APPLICATIONS INTERNATIONAL,Industrials,Equity,"4,665,956.00",0.01,"4,665,956.00","40,120.00",116.30,United States,New York Stock Exchange Inc.,USD,1.00,--
EXP,EAGLE MATERIALS INC,Materials,Equity,"4,658,024.00",0.01,"4,658,024.00","26,110.00",178.40,United States,New York Stock Exchange Inc.,USD,1.00,--
SWAV,SHOCKWAVE MEDICAL INC,Health Care,Equity,"4,657,832.52",0.01,"4,657,832.52","26,763.00",174.04,United States,NASDAQ,USD,1.00,--
SF,STIFEL FINANCIAL CORP,Financials,Equity,"4,624,548.97",0.01,"4,624,548.97","74,843.00",61.79,United States,New York Stock Exchange Inc.,USD,1.00,--
LSTR,LANDSTAR SYSTEM INC,Industrials,Equity,"4,625,406.72",0.01,"4,625,406.72","26,496.00",174.57,United States,NASDAQ,USD,1.00,--
OSK,OSHKOSH CORP,Industrials,Equity,"4,625,867.89",0.01,"4,625,867.89","48,041.00",96.29,United States,New York Stock Exchange Inc.,USD,1.00,--
NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD,Consumer Discretionary,Equity,"4,581,761.61",0.01,"4,581,761.61","318,399.00",14.39,United States,New York Stock Exchange Inc.,USD,1.00,--
OWL,BLUE OWL CAPITAL INC CLASS A,Financials,Equity,"4,561,875.08",0.01,"4,561,875.08","335,926.00",13.58,United States,New York Stock Exchange Inc.,USD,1.00,--
SITE,SITEONE LANDSCAPE SUPPLY INC,Industrials,Equity,"4,559,996.40",0.01,"4,559,996.40","32,618.00",139.80,United States,New York Stock Exchange Inc.,USD,1.00,--
Z,ZILLOW GROUP INC CLASS C,Real Estate,Equity,"4,530,930.32",0.01,"4,530,930.32","113,957.00",39.76,United States,NASDAQ,USD,1.00,--
OLN,OLIN CORP,Materials,Equity,"4,501,291.59",0.01,"4,501,291.59","95,427.00",47.17,United States,New York Stock Exchange Inc.,USD,1.00,--
ESTC,ELASTIC NV,Information Technology,Equity,"4,488,997.50",0.01,"4,488,997.50","58,110.00",77.25,United States,New York Stock Exchange Inc.,USD,1.00,--
MSA,MSA SAFETY INC,Industrials,Equity,"4,472,837.66",0.01,"4,472,837.66","26,914.00",166.19,United States,New York Stock Exchange Inc.,USD,1.00,--
FR,FIRST INDUSTRIAL REALTY TRUST INC,Real Estate,Equity,"4,466,087.85",0.01,"4,466,087.85","98,005.00",45.57,United States,New York Stock Exchange Inc.,USD,1.00,--
VFC,VF CORP,Consumer Discretionary,Equity,"4,379,334.00",0.01,"4,379,334.00","262,550.00",16.68,United States,New York Stock Exchange Inc.,USD,1.00,--
FAF,FIRST AMERICAN FINANCIAL CORP,Financials,Equity,"4,373,712.96",0.01,"4,373,712.96","75,513.00",57.92,United States,New York Stock Exchange Inc.,USD,1.00,--
SEIC,SEI INVESTMENTS,Financials,Equity,"4,362,818.29",0.01,"4,362,818.29","75,599.00",57.71,United States,NASDAQ,USD,1.00,--
HAS,HASBRO INC,Consumer Discretionary,Equity,"4,355,888.84",0.01,"4,355,888.84","95,482.00",45.62,United States,NASDAQ,USD,1.00,--
VVV,VALVOLINE INC,Consumer Discretionary,Equity,"4,353,949.50",0.01,"4,353,949.50","124,755.00",34.90,United States,New York Stock Exchange Inc.,USD,1.00,--
G,GENPACT LTD,Industrials,Equity,"4,330,125.52",0.01,"4,330,125.52","129,412.00",33.46,United States,New York Stock Exchange Inc.,USD,1.00,--
ELAN,ELANCO ANIMAL HEALTH INC,Health Care,Equity,"4,320,020.02",0.01,"4,320,020.02","362,114.00",11.93,United States,New York Stock Exchange Inc.,USD,1.00,--
WHR,WHIRLPOOL CORP,Consumer Discretionary,Equity,"4,311,855.81",0.01,"4,311,855.81","39,591.00",108.91,United States,New York Stock Exchange Inc.,USD,1.00,--
CFR,CULLEN FROST BANKERS INC,Financials,Equity,"4,286,342.50",0.01,"4,286,342.50","43,450.00",98.65,United States,New York Stock Exchange Inc.,USD,1.00,--
STWD,STARWOOD PROPERTY TRUST REIT INC,Financials,Equity,"4,275,144.44",0.01,"4,275,144.44","214,508.00",19.93,United States,New York Stock Exchange Inc.,USD,1.00,--
AYI,ACUITY BRANDS INC,Industrials,Equity,"4,262,945.12",0.01,"4,262,945.12","23,641.00",180.32,United States,New York Stock Exchange Inc.,USD,1.00,--
CMA,COMERICA INC,Financials,Equity,"4,253,575.96",0.01,"4,253,575.96","97,492.00",43.63,United States,New York Stock Exchange Inc.,USD,1.00,--
PLNT,PLANET FITNESS INC CLASS A,Consumer Discretionary,Equity,"4,254,015.36",0.01,"4,254,015.36","64,533.00",65.92,United States,New York Stock Exchange Inc.,USD,1.00,--
CROX,CROCS INC,Consumer Discretionary,Equity,"4,208,535.50",0.01,"4,208,535.50","44,915.00",93.70,United States,NASDAQ,USD,1.00,--
CBSH,COMMERCE BANCSHARES INC,Financials,Equity,"4,208,845.38",0.01,"4,208,845.38","84,498.00",49.81,United States,NASDAQ,USD,1.00,--
LFUS,LITTELFUSE INC,Information Technology,Equity,"4,201,739.72",0.01,"4,201,739.72","17,807.00",235.96,United States,NASDAQ,USD,1.00,--
AFRM,AFFIRM HOLDINGS INC CLASS A,Financials,Equity,"4,190,283.75",0.01,"4,190,283.75","163,875.00",25.57,United States,NASDAQ,USD,1.00,--
HXL,HEXCEL CORP,Industrials,Equity,"4,178,277.27",0.01,"4,178,277.27","62,149.00",67.23,United States,New York Stock Exchange Inc.,USD,1.00,--
NTRA,NATERA INC,Health Care,Equity,"4,180,123.85",0.01,"4,180,123.85","76,489.00",54.65,United States,NASDAQ,USD,1.00,--
SRC,SPIRIT REALTY CAPITAL REIT INC,Real Estate,Equity,"4,170,717.71",0.01,"4,170,717.71","102,803.00",40.57,United States,New York Stock Exchange Inc.,USD,1.00,--
CPRI,CAPRI HOLDINGS LTD,Consumer Discretionary,Equity,"4,144,437.76",0.01,"4,144,437.76","84,736.00",48.91,United States,New York Stock Exchange Inc.,USD,1.00,--
RLI,RLI CORP,Financials,Equity,"4,082,578.05",0.01,"4,082,578.05","29,685.00",137.53,United States,New York Stock Exchange Inc.,USD,1.00,--
HLI,HOULIHAN LOKEY INC CLASS A,Financials,Equity,"4,070,072.14",0.01,"4,070,072.14","38,546.00",105.59,United States,New York Stock Exchange Inc.,USD,1.00,--
BC,BRUNSWICK CORP,Consumer Discretionary,Equity,"4,063,023.00",0.01,"4,063,023.00","52,050.00",78.06,United States,New York Stock Exchange Inc.,USD,1.00,--
PVH,PVH CORP,Consumer Discretionary,Equity,"4,041,206.40",0.01,"4,041,206.40","46,860.00",86.24,United States,New York Stock Exchange Inc.,USD,1.00,--
GMED,GLOBUS MEDICAL INC CLASS A,Health Care,Equity,"4,033,181.68",0.01,"4,033,181.68","87,716.00",45.98,United States,New York Stock Exchange Inc.,USD,1.00,--
HOOD,ROBINHOOD MARKETS INC CLASS A,Financials,Equity,"4,029,082.32",0.01,"4,029,082.32","490,156.00",8.22,United States,NASDAQ,USD,1.00,--
H,HYATT HOTELS CORP CLASS A,Consumer Discretionary,Equity,"4,027,177.44",0.01,"4,027,177.44","34,344.00",117.26,United States,New York Stock Exchange Inc.,USD,1.00,--
DTM,DT MIDSTREAM INC,Energy,Equity,"4,022,239.52",0.01,"4,022,239.52","70,964.00",56.68,United States,New York Stock Exchange Inc.,USD,1.00,--
HR,HEALTHCARE REALTY TRUST INC CLASS,Real Estate,Equity,"3,998,515.62",0.01,"3,998,515.62","277,482.00",14.41,United States,New York Stock Exchange Inc.,USD,1.00,--
FIVN,FIVE9 INC,Information Technology,Equity,"3,981,848.24",0.01,"3,981,848.24","53,276.00",74.74,United States,NASDAQ,USD,1.00,--
DVA,DAVITA INC,Health Care,Equity,"3,966,068.64",0.01,"3,966,068.64","39,868.00",99.48,United States,New York Stock Exchange Inc.,USD,1.00,--
ADC,AGREE REALTY REIT CORP,Real Estate,Equity,"3,968,360.97",0.01,"3,968,360.97","69,051.00",57.47,United States,New York Stock Exchange Inc.,USD,1.00,--
SMAR,SMARTSHEET INC CLASS A,Information Technology,Equity,"3,954,740.72",0.01,"3,954,740.72","95,272.00",41.51,United States,New York Stock Exchange Inc.,USD,1.00,--
SON,SONOCO PRODUCTS,Materials,Equity,"3,942,698.30",0.01,"3,942,698.30","71,245.00",55.34,United States,New York Stock Exchange Inc.,USD,1.00,--
WTFC,WINTRUST FINANCIAL CORP,Financials,Equity,"3,917,881.53",0.01,"3,917,881.53","46,647.00",83.99,United States,NASDAQ,USD,1.00,--
BPOP,POPULAR INC,Financials,Equity,"3,909,521.64",0.01,"3,909,521.64","54,156.00",72.19,United States,NASDAQ,USD,1.00,--
EVR,EVERCORE INC CLASS A,Financials,Equity,"3,909,782.80",0.01,"3,909,782.80","26,840.00",145.67,United States,New York Stock Exchange Inc.,USD,1.00,--
DLB,DOLBY LABORATORIES INC CLASS A,Information Technology,Equity,"3,908,210.31",0.01,"3,908,210.31","45,093.00",86.67,United States,New York Stock Exchange Inc.,USD,1.00,--
UHALB,U HAUL NON VOTING SERIES N,Industrials,Equity,"3,891,695.30",0.01,"3,891,695.30","74,411.00",52.30,United States,New York Stock Exchange Inc.,USD,1.00,--
AGNC,AGNC INVESTMENT REIT CORP,Financials,Equity,"3,880,231.23",0.01,"3,880,231.23","441,437.00",8.79,United States,NASDAQ,USD,1.00,--
THO,THOR INDUSTRIES INC,Consumer Discretionary,Equity,"3,880,497.60",0.01,"3,880,497.60","38,497.00",100.80,United States,New York Stock Exchange Inc.,USD,1.00,--
PNFP,PINNACLE FINANCIAL PARTNERS INC,Financials,Equity,"3,868,893.00",0.01,"3,868,893.00","54,684.00",70.75,United States,NASDAQ,USD,1.00,--
CR,CRANE,Industrials,Equity,"3,860,006.43",0.01,"3,860,006.43","35,877.00",107.59,United States,New York Stock Exchange Inc.,USD,1.00,--
WAL,WESTERN ALLIANCE,Financials,Equity,"3,858,546.78",0.01,"3,858,546.78","79,101.00",48.78,United States,New York Stock Exchange Inc.,USD,1.00,--
VNT,VONTIER CORP,Information Technology,Equity,"3,847,926.72",0.01,"3,847,926.72","115,104.00",33.43,United States,New York Stock Exchange Inc.,USD,1.00,--
AZPN,ASPEN TECHNOLOGY INC,Information Technology,Equity,"3,840,139.92",0.01,"3,840,139.92","20,807.00",184.56,United States,NASDAQ,USD,1.00,--
TOST,TOAST INC CLASS A,Financials,Equity,"3,812,963.32",0.01,"3,812,963.32","271,966.00",14.02,United States,New York Stock Exchange Inc.,USD,1.00,--
MKSI,MKS INSTRUMENTS INC,Information Technology,Equity,"3,809,641.22",0.01,"3,809,641.22","48,986.00",77.77,United States,NASDAQ,USD,1.00,--
MTG,MGIC INVESTMENT CORP,Financials,Equity,"3,793,153.16",0.01,"3,793,153.16","216,011.00",17.56,United States,New York Stock Exchange Inc.,USD,1.00,--
IVZ,INVESCO LTD,Financials,Equity,"3,786,423.80",0.01,"3,786,423.80","273,388.00",13.85,United States,New York Stock Exchange Inc.,USD,1.00,--
PB,PROSPERITY BANCSHARES INC,Financials,Equity,"3,780,976.32",0.01,"3,780,976.32","64,368.00",58.74,United States,New York Stock Exchange Inc.,USD,1.00,--
NXST,NEXSTAR MEDIA GROUP INC,Communication,Equity,"3,775,751.04",0.01,"3,775,751.04","25,266.00",149.44,United States,NASDAQ,USD,1.00,--
ZION,ZIONS BANCORPORATION,Financials,Equity,"3,761,563.56",0.01,"3,761,563.56","109,316.00",34.41,United States,NASDAQ,USD,1.00,--
RL,RALPH LAUREN CORP CLASS A,Consumer Discretionary,Equity,"3,759,222.15",0.01,"3,759,222.15","30,645.00",122.67,United States,New York Stock Exchange Inc.,USD,1.00,--
FYBR,FRONTIER COMMUNICATIONS PARENT INC,Communication,Equity,"3,751,332.56",0.01,"3,751,332.56","179,318.00",20.92,United States,NASDAQ,USD,1.00,--
FLS,FLOWSERVE CORP,Industrials,Equity,"3,739,745.80",0.01,"3,739,745.80","98,570.00",37.94,United States,New York Stock Exchange Inc.,USD,1.00,--
BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS I,Consumer Discretionary,Equity,"3,736,167.50",0.01,"3,736,167.50","42,250.00",88.43,United States,New York Stock Exchange Inc.,USD,1.00,--
ALSN,ALLISON TRANSMISSION HOLDINGS INC,Industrials,Equity,"3,666,712.32",0.01,"3,666,712.32","68,256.00",53.72,United States,New York Stock Exchange Inc.,USD,1.00,--
OLLI,OLLIES BARGAIN OUTLET HOLDINGS INC,Consumer Discretionary,Equity,"3,659,133.06",0.01,"3,659,133.06","46,786.00",78.21,United States,NASDAQ,USD,1.00,--
PII,POLARIS INC,Consumer Discretionary,Equity,"3,650,885.46",0.01,"3,650,885.46","40,606.00",89.91,United States,New York Stock Exchange Inc.,USD,1.00,--
RITM,RITHM CAPITAL CORP,Financials,Equity,"3,624,399.58",0.01,"3,624,399.58","355,682.00",10.19,United States,New York Stock Exchange Inc.,USD,1.00,--
SEE,SEALED AIR CORP,Materials,Equity,"3,614,708.16",0.01,"3,614,708.16","109,404.00",33.04,United States,New York Stock Exchange Inc.,USD,1.00,--
ST,SENSATA TECHNOLOGIES HOLDING PLC,Industrials,Equity,"3,593,082.00",0.01,"3,593,082.00","112,990.00",31.80,United States,New York Stock Exchange Inc.,USD,1.00,--
DXC,DXC TECHNOLOGY,Information Technology,Equity,"3,582,002.04",0.01,"3,582,002.04","155,334.00",23.06,United States,New York Stock Exchange Inc.,USD,1.00,--
IDA,IDACORP INC,Utilities,Equity,"3,579,377.97",0.01,"3,579,377.97","36,897.00",97.01,United States,New York Stock Exchange Inc.,USD,1.00,--
TDC,TERADATA CORP,Information Technology,Equity,"3,540,537.00",0.01,"3,540,537.00","75,075.00",47.16,United States,New York Stock Exchange Inc.,USD,1.00,--
R,RYDER SYSTEM INC,Industrials,Equity,"3,530,075.55",0.01,"3,530,075.55","33,193.00",106.35,United States,New York Stock Exchange Inc.,USD,1.00,--
APLS,APELLIS PHARMACEUTICALS INC,Health Care,Equity,"3,507,425.57",0.01,"3,507,425.57","73,639.00",47.63,United States,NASDAQ,USD,1.00,--
AMG,AFFILIATED MANAGERS GROUP INC,Financials,Equity,"3,503,826.00",0.01,"3,503,826.00","26,305.00",133.20,United States,New York Stock Exchange Inc.,USD,1.00,--
AA,ALCOA CORP,Materials,Equity,"3,492,369.06",0.01,"3,492,369.06","132,387.00",26.38,United States,New York Stock Exchange Inc.,USD,1.00,--
ALK,ALASKA AIR GROUP INC,Industrials,Equity,"3,487,669.20",0.01,"3,487,669.20","94,440.00",36.93,United States,New York Stock Exchange Inc.,USD,1.00,--
MSM,MSC INDUSTRIAL INC CLASS A,Industrials,Equity,"3,457,317.75",0.01,"3,457,317.75","35,025.00",98.71,United States,New York Stock Exchange Inc.,USD,1.00,--
RH,RH,Consumer Discretionary,Equity,"3,458,160.00",0.01,"3,458,160.00","12,808.00",270.00,United States,New York Stock Exchange Inc.,USD,1.00,--
POST,POST HOLDINGS INC,Consumer Staples,Equity,"3,456,047.54",0.01,"3,456,047.54","39,922.00",86.57,United States,New York Stock Exchange Inc.,USD,1.00,--
ESI,ELEMENT SOLUTIONS INC,Materials,Equity,"3,445,515.92",0.01,"3,445,515.92","167,992.00",20.51,United States,New York Stock Exchange Inc.,USD,1.00,--
IRDM,IRIDIUM COMMUNICATIONS INC,Communication,Equity,"3,435,604.56",0.01,"3,435,604.56","92,058.00",37.32,United States,NASDAQ,USD,1.00,--
SNX,TD SYNNEX CORP,Information Technology,Equity,"3,429,893.94",0.01,"3,429,893.94","34,793.00",98.58,United States,New York Stock Exchange Inc.,USD,1.00,--
UGI,UGI CORP,Utilities,Equity,"3,421,395.70",0.01,"3,421,395.70","155,095.00",22.06,United States,New York Stock Exchange Inc.,USD,1.00,--
OZK,BANK OZK,Financials,Equity,"3,408,917.40",0.01,"3,408,917.40","82,341.00",41.40,United States,NASDAQ,USD,1.00,--
NFG,NATIONAL FUEL GAS,Utilities,Equity,"3,380,568.73",0.01,"3,380,568.73","66,143.00",51.11,United States,New York Stock Exchange Inc.,USD,1.00,--
RYN,RAYONIER REIT INC,Real Estate,Equity,"3,378,208.31",0.01,"3,378,208.31","108,659.00",31.09,United States,New York Stock Exchange Inc.,USD,1.00,--
COLB,COLUMBIA BANKING SYSTEM INC,Financials,Equity,"3,354,816.64",0.01,"3,354,816.64","153,328.00",21.88,United States,NASDAQ,USD,1.00,--
TKR,TIMKEN,Industrials,Equity,"3,356,687.16",0.01,"3,356,687.16","45,894.00",73.14,United States,New York Stock Exchange Inc.,USD,1.00,--
KEX,KIRBY CORP,Industrials,Equity,"3,353,992.52",0.01,"3,353,992.52","43,423.00",77.24,United States,New York Stock Exchange Inc.,USD,1.00,--
ESAB,ESAB CORP,Industrials,Equity,"3,324,058.02",0.01,"3,324,058.02","42,114.00",78.93,United States,New York Stock Exchange Inc.,USD,1.00,--
OMF,ONEMAIN HOLDINGS INC,Financials,Equity,"3,322,701.60",0.01,"3,322,701.60","86,192.00",38.55,United States,New York Stock Exchange Inc.,USD,1.00,--
GFS,GLOBALFOUNDRIES INC,Information Technology,Equity,"3,293,626.05",0.01,"3,293,626.05","57,915.00",56.87,United States,NASDAQ,USD,1.00,--
ZI,ZOOMINFO TECHNOLOGIES INC,Communication,Equity,"3,289,055.28",0.01,"3,289,055.28","230,326.00",14.28,United States,NASDAQ,USD,1.00,--
PCOR,PROCORE TECHNOLOGIES INC,Information Technology,Equity,"3,286,280.00",0.01,"3,286,280.00","58,000.00",56.66,United States,New York Stock Exchange Inc.,USD,1.00,--
AM,ANTERO MIDSTREAM CORP,Energy,Equity,"3,287,602.20",0.01,"3,287,602.20","250,962.00",13.10,United States,New York Stock Exchange Inc.,USD,1.00,--
AVT,AVNET INC,Information Technology,Equity,"3,278,426.54",0.01,"3,278,426.54","69,326.00",47.29,United States,NASDAQ,USD,1.00,--
AIRC,APARTMENT INCOME REIT CORP,Real Estate,Equity,"3,260,390.85",0.01,"3,260,390.85","108,139.00",30.15,United States,New York Stock Exchange Inc.,USD,1.00,--
EEFT,EURONET WORLDWIDE INC,Financials,Equity,"3,254,409.39",0.01,"3,254,409.39","37,189.00",87.51,United States,NASDAQ,USD,1.00,--
VMI,VALMONT INDS INC,Industrials,Equity,"3,243,106.25",0.01,"3,243,106.25","15,425.00",210.25,United States,New York Stock Exchange Inc.,USD,1.00,--
THG,HANOVER INSURANCE GROUP INC,Financials,Equity,"3,226,966.99",0.01,"3,226,966.99","26,689.00",120.91,United States,New York Stock Exchange Inc.,USD,1.00,--
MHK,MOHAWK INDUSTRIES INC,Consumer Discretionary,Equity,"3,219,704.48",0.01,"3,219,704.48","38,504.00",83.62,United States,New York Stock Exchange Inc.,USD,1.00,--
BYD,BOYD GAMING CORP,Consumer Discretionary,Equity,"3,212,762.92",0.01,"3,212,762.92","54,233.00",59.24,United States,New York Stock Exchange Inc.,USD,1.00,--
LOPE,GRAND CANYON EDUCATION INC,Consumer Discretionary,Equity,"3,178,399.14",0.01,"3,178,399.14","23,178.00",137.13,United States,NASDAQ,USD,1.00,--
SNV,SYNOVUS FINANCIAL CORP,Financials,Equity,"3,173,388.11",0.01,"3,173,388.11","106,027.00",29.93,United States,New York Stock Exchange Inc.,USD,1.00,--
COHR,COHERENT CORP,Information Technology,Equity,"3,166,914.42",0.01,"3,166,914.42","87,921.00",36.02,United States,New York Stock Exchange Inc.,USD,1.00,--
AXS,AXIS CAPITAL HOLDINGS LTD,Financials,Equity,"3,163,270.40",0.01,"3,163,270.40","57,140.00",55.36,United States,New York Stock Exchange Inc.,USD,1.00,--
